name,mz,rt,Annotation.type,annotated.from.ID,annotated.from.peak,ID,compound.name,isotope,adduct,Formula,score,peak.group,confidence
M647T853_NEG,647.11448,853.447,adductAnnotation,C20638,M293T853_NEG,C20638,"GDP-4-amino-4,6-dideoxy-alpha-D-mannose",[M],M+CH3COO,C16H26N6O14P2,0.758600435,C20638_1,grade3
M293T853_NEG,293.04392,852.546,adductAnnotation,C20638,M647T853_NEG,C20638,"GDP-4-amino-4,6-dideoxy-alpha-D-mannose",[M],M-2H,C16H26N6O14P2,0.718175133,C20638_1,grade3
M530T652_2_NEG,530.07074,651.688,isotopeAnnotation,C20641,M527T651_2_NEG,C20641,L-Threonylcarbamoyladenylate,[M+3],M+Cl,C15H21N6O11P,0.841807437,C20641_2,grade2
M509T791_NEG,509.12474000000003,790.778,isotopeAnnotation,C20641,M508T791_NEG,C20641,L-Threonylcarbamoyladenylate,[M+1],M-H+NH3,C15H21N6O11P,0.877588991,C20641_6,grade2
M245T651_NEG,245.04261,651.0509999999998,adductAnnotation,C20641,M527T651_2_NEG,C20641,L-Threonylcarbamoyladenylate,[M],M-2H,C15H21N6O11P,0.993065175,C20641_2,grade2
M527T651_2_NEG,527.08239,651.0509999999998,adductAnnotation,C20641,M245T651_NEG,C20641,L-Threonylcarbamoyladenylate,[M],M+Cl,C15H21N6O11P,0.508808446,C20641_2,grade2
M529T652_NEG,529.06656,651.7555,isotopeAnnotation,C20641,M527T651_2_NEG,C20641,L-Threonylcarbamoyladenylate,[M+2],M+Cl,C15H21N6O11P,0.837513152,C20641_2,grade2
M305T633_POS,305.0810600000001,632.855,metAnnotation,C00441,M159T731_POS,C20644,"2-Amino-4,5-dihydroxy-6-oxo-7-(phosphooxy)heptanoate",[M],M+NH4,C7H14NO9P,0.628614663565,C20644_1,grade3
M201T242_POS,201.05098,241.815,metAnnotation,C00601,M159T308_POS,C20646,(3S)-2-Oxo-3-phenylbutanoate,[M],M+Na,C10H10O3,0.642124429,C20646_1,grade3
M247T621_POS,247.05836000000002,621.4885,metAnnotation,C05852,M216T500_POS,C20653,2-Benzylmalic acid,[M],M+Na,C11H12O5,0.750464218,C20653_2,grade3
M670T928_NEG,670.12335,927.94,metAnnotation,C20638,M647T853_NEG,C20672,"GDP-4-acetamido-4,6-dideoxy-alpha-D-mannose",[M],M-H+CH3CN,C18H28N6O15P2,0.436858963,C20672_1,grade4
M449T627_NEG,449.08356,627.309,metAnnotation,C00020,M384T813_NEG,C20684,O-Carbamoyladenylate,[M],M+CH3COO,C11H15N6O8P,0.8602814,C20684_1,grade2
M451T629_POS,451.09917,629.087,metAnnotation,C00020,M386T812_POS,C20684,O-Carbamoyladenylate,[M],M+CH3COO+2H,C11H15N6O8P,0.866911019,C20684_1,grade2
M427T650_1_NEG,427.0174,649.813,metAnnotation,C00020,M363T755_NEG,C20684,O-Carbamoyladenylate,[M],M-2H+K,C11H15N6O8P,0.663988362,C20684_2,grade2
M453T627_POS,453.09840999999994,627.4305,isotopeAnnotation,C20684,M451T629_POS,C20684,O-Carbamoyladenylate,[M+2],M+CH3COO+2H,C11H15N6O8P,0.489902302,C20684_1,grade2
M428T650_NEG,428.0203,649.788,isotopeAnnotation;adductAnnotation,C20684;C01346,M427T650_1_NEG;M440T647_NEG,C20684;C01346,O-Carbamoyladenylate;dUDP,[M+1];[M],M-2H+K;M-H+CH3CN,C11H15N6O8P;C9H14N2O11P2,0.955629458302;0.318227451525,C01346_2;C20684_2,grade2;grade2
M450T628_NEG,450.08713,628.085,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C20684;C06241;C05993,M449T627_NEG;M448T631_NEG;M448T631_NEG,C20684;C06241;C05993,O-Carbamoyladenylate;N-Acetylneuraminate 9-phosphate;Acetyl adenylate,[M+1];[M+2];[M+2],M+CH3COO;M+CH3COO;M+CH3COO,C11H15N6O8P;C11H20NO12P;C12H16N5O8P,0.772392054663;0.406219229531;0.348488403819,C20684_1;C05993_1;C06241_1,grade2;grade2;grade2
M452T631_POS,452.10172,630.5695,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C20684;C19784;C00611;C06372;C20887;C06241;C05993,M451T629_POS;M450T632_POS;M450T632_POS;M450T632_POS;M450T632_POS;M450T632_POS;M450T632_POS,C20684;C19784;C00611;C06372;C20887;C06241;C05993,"O-Carbamoyladenylate;1-O-[2-(Acetylamino)-2-deoxy-alpha-D-glucopyranosyl]-D-myo-Inositol;N-Acetyllactosamine;Lacto-N-biose;beta-D-Mannosyl-1,4-N-acetyl-D-glucosamine;N-Acetylneuraminate 9-phosphate;Acetyl adenylate",[M+1];[M+2];[M+2];[M+2];[M+2];[M+2];[M+2],M+CH3COO+2H;M+3Na-2H;M+3Na-2H;M+3Na-2H;M+3Na-2H;M+CH3COO+2H;M+CH3COO+2H,C11H15N6O8P;C14H25NO11;C14H25NO11;C14H25NO11;C14H25NO11;C11H20NO12P;C12H16N5O8P,0.715852706117;0.6578902343;0.6578902343;0.6578902343;0.6578902343;0.496506175536;0.439833658536,C06372_3;C00611_3;C20887_3;C06241_1;C19784_2;C05993_1;C20684_2,grade2;grade2;grade2;grade2;grade2;grade2;grade2
M550T856_POS,550.2365599999998,856.456,metAnnotation,C01822,M545T933_POS,C20699,6''-O-Carbamoylkanamycin A,[M],M+Na,C19H37N5O12,0.825046682,C20699_2,grade2
M604T859_POS,604.15944,858.507,adductAnnotation,C20699,M550T856_POS,C20699,6''-O-Carbamoylkanamycin A,[M],M+2K-H,C19H37N5O12,0.52503614,C20699_3,grade2
M605T859_POS,605.1605099999998,858.6205,isotopeAnnotation,C20699,M604T859_POS,C20699,6''-O-Carbamoylkanamycin A,[M+1],M+2K-H,C19H37N5O12,0.801855258,C20699_3,grade2
M606T858_POS,606.16377,858.127,isotopeAnnotation,C20699,M604T859_POS,C20699,6''-O-Carbamoylkanamycin A,[M+2],M+2K-H,C19H37N5O12,0.919027787,C20699_3,grade2
M551T856_POS,551.2386799999998,856.2625,isotopeAnnotation,C20699,M550T856_POS,C20699,6''-O-Carbamoylkanamycin A,[M+1],M+Na,C19H37N5O12,0.902323232,C20699_2,grade2
M374T193_NEG,374.26077000000004,193.22400000000002,isotopeAnnotation,C20702,M373T193_NEG,C20702,"(8E,10S)-10-Hydroperoxyoctadeca-8-enoate",[M+1],M+CH3COO,C18H34O4,0.905197019,C20702_2,grade2
M373T193_NEG,373.26018999999997,193.097,metAnnotation,C00712,M281T76_NEG,C20702,"(8E,10S)-10-Hydroperoxyoctadeca-8-enoate",[M],M+CH3COO,C18H34O4,0.884115691,C20702_2,grade2
M347T634_NEG,347.08072000000016,634.047,isotopeAnnotation;isotopeAnnotation,C20726;C03506,M346T635_NEG;M346T635_NEG,C20726;C03506,Phenyl 5-phospho-alpha-D-ribofuranoside;Indoleglycerol phosphate,[M+1];[M+1],M-H+CH3CN;M+CH3COO,C11H15O8P;C11H14NO6P,0.552400146219;0.552400146219,C03506_1;C20726_1,grade2;grade2
M358T647_NEG,358.00951000000015,646.67,metAnnotation,C00025,M128T644_NEG,C20775,beta-Citryl-L-glutamate,[M],M-2H+K,C11H15NO10,0.622932184,C20775_1,grade2
M356T647_NEG,356.03094,647.2535,adductAnnotation,C20775,M358T647_NEG,C20775,beta-Citryl-L-glutamate,[M],M+Cl,C11H15NO10,0.52732265,C20775_1,grade2
M360T646_NEG,360.01502999999997,646.253,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C20775;C01168;C01368,M358T647_NEG;M359T647_NEG;M359T647_NEG,C20775;C01168;C01368,beta-Citryl-L-glutamate;Pseudouridine 5'-phosphate;3'-UMP,[M+2];[M+1];[M+1],M-2H+K;M+Cl;M+Cl,C11H15NO10;C9H13N2O9P;C9H13N2O9P,0.802556687605;0.59924136249;0.59924136249,C01368_1;C00105_2;C20775_1,grade2;grade2;grade2
M359T647_NEG,359.01336000000015,646.639,isotopeAnnotation;adductAnnotation;adductAnnotation,C20775;C01168;C01368,M358T647_NEG;M361T649_NEG;M361T649_NEG,C20775;C01168;C01368,beta-Citryl-L-glutamate;Pseudouridine 5'-phosphate;3'-UMP,[M+1];[M];[M],M-2H+K;M+Cl;M+Cl,C11H15NO10;C9H13N2O9P;C9H13N2O9P,0.650458701444;0.140325783336;0.140325783336,C01368_1;C00105_2;C20775_1,grade2;grade2;grade2
M473T728_NEG,473.16011,727.802,metAnnotation,C20995,M443T855_NEG,C20776,N-Acetylaspartylglutamylglutamate,[M],M-H+CH3CN,C16H23N3O11,0.638151487,C20776_1,grade2
M474T728_NEG,474.16427000000004,728.3245,isotopeAnnotation,C20776,M473T728_NEG,C20776,N-Acetylaspartylglutamylglutamate,[M+1],M-H+CH3CN,C16H23N3O11,0.568339271,C20776_1,grade2
M416T604_POS,416.12568999999996,603.805,metAnnotation;adductAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation,C00025;C04713;C01304;C00051;C00051;C00051,M130T532_POS;M454T604_POS;M398T586_2_POS;M325T940_POS;M325T940_POS;M325T940_POS,C20776;C04713;C18910;C14791;C14792;C14793,"N-Acetylaspartylglutamylglutamate;N6-(delta2-Isopentenyl)-adenosine 5'-monophosphate;2,5-Diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one;(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene;(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene;(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene",[M];[M];[M];[M];[M];[M],M+H-H2O;M+H;M+CH3COO+2H;M+H-2H2O;M+H-2H2O;M+H-2H2O,C16H23N3O11;C15H22N5O7P;C9H18N5O8P;C20H25N3O7S;C20H25N3O7S;C20H25N3O7S,0.789136796837;0.621064936016;0.592656381997;0.420935976365;0.420935976365;0.420935976365,C04713_1;C18910_1;C20776_1;C14791_1;C14792_1;C14793_1,grade2;grade2;grade2;grade2;grade2;grade2
M655T658_NEG,655.05214,658.1489999999999,metAnnotation,C05380,M220T499_NEG,C20784,ADP-5-ethyl-4-methylthiazole-2-carboxylate,[M],M+CH3COO,C17H22N6O12P2S,0.642533206,C20784_1,grade2
M596T657_NEG,596.05485,656.888,isotopeAnnotation,C20784,M595T659_NEG,C20784,ADP-5-ethyl-4-methylthiazole-2-carboxylate,[M+1],M-H,C17H22N6O12P2S,0.381011362,C20784_1,grade2
M595T659_NEG,595.02983,658.557,adductAnnotation,C20784,M655T658_NEG,C20784,ADP-5-ethyl-4-methylthiazole-2-carboxylate,[M],M-H,C17H22N6O12P2S,0.545135887,C20784_1,grade2
M470T659_NEG,470.06482,659.242,isotopeAnnotation,C20799,M469T659_NEG,C20799,Grixazone B,[M+1],M+Cl+NH3,C18H15N3O7S,0.856521847,C20799_1,grade2
M471T659_NEG,471.06577999999996,659.071,isotopeAnnotation,C20799,M469T659_NEG,C20799,Grixazone B,[M+2],M+Cl+NH3,C18H15N3O7S,0.595248917,C20799_1,grade2
M469T659_NEG,469.06120999999996,659.202,metAnnotation,C12115,M193T350_NEG,C20799,Grixazone B,[M],M+Cl+NH3,C18H15N3O7S,0.86512241,C20799_1,grade2
M237T427_POS,237.12409,427.04699999999997,metAnnotation,C20801,M253T453_POS,C20800,3-Methyl-L-tyrosine,[M],M+CH3CN+H,C10H13NO3,0.851279019,C20800_2,grade2
M238T427_POS,238.12711000000002,427.18300000000005,isotopeAnnotation,C20800,M237T427_POS,C20800,3-Methyl-L-tyrosine,[M+1],M+CH3CN+H,C10H13NO3,0.974175603,C20800_2,grade2
M389T427_NEG,389.17093,426.673,adductAnnotation,C20800,M235T427_NEG,C20800,3-Methyl-L-tyrosine,[M],2M-H,C10H13NO3,0.966250383,C20800_2,grade2
M236T427_NEG,236.11291,426.745,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C20800;C00780;C04673;C02804,M235T427_NEG;M235T427_NEG;M235T427_NEG;M235T427_NEG,C20800;C00780;C04673;C02804,3-Methyl-L-tyrosine;Serotonin;1D-1-Guanidino-1-deoxy-3-dehydro-scyllo-inositol;5-Hydroxypentanoate,[M+1];[M+1];[M+1];[M+1],M-H+CH3CN;M+CH3COO;M-H+NH3;2M-H,C10H13NO3;C10H12N2O;C7H13N3O5;C5H10O3,0.902325114754;0.902325114754;0.683557608215;0.575940098869,C02804_5;C00780_3;C04673_2;C20800_2,grade2;grade2;grade2;grade2
M263T548_POS,263.04156,547.547,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C20800;C03223;C03233;C04690,M262T547_POS;M262T547_POS;M262T547_POS;M262T547_POS,C20800;C03223;C03233;C04690,"3-Methyl-L-tyrosine;3,4-Dihydroxyphthalate;4,5-Dihydroxyphthalate;2-(Hydroxymethyl)-3-(acetamidomethylene)succinate",[M+1];[M+1];[M+1];[M+1],M+3Na-2H;M+CH3CN+Na;M+CH3CN+Na;M+2Na-H,C10H13NO3;C8H6O6;C8H6O6;C8H11NO6,0.76920496313;0.735210048546;0.735210048546;0.629018364022,C04690_1;C20800_5;C03233_1;C03223_1,grade2;grade2;grade2;grade2
M214T555_POS,214.12422999999998,555.47,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C20800;C03659;C03660;C06352,M213T554_POS;M212T556_POS;M212T556_POS;M212T556_POS,C20800;C03659;C03660;C06352,3-Methyl-L-tyrosine;D-Bornesitol;L-Bornesitol;4-O-Methyl-myo-inositol,[M+1];[M+2];[M+2];[M+2],M+NH4;M+NH4;M+NH4;M+NH4,C10H13NO3;C7H14O6;C7H14O6;C7H14O6,0.673278245791;0.666768468862;0.666768468862;0.666768468862,C03659_2;C03660_2;C06352_2;C20800_7,grade2;grade2;grade2;grade2
M235T427_NEG,235.10856,426.57,adductAnnotation;metAnnotation;metAnnotation;adductAnnotation,C20800;C01298;C00643;C02804,M389T427_NEG;M201T531_NEG;M201T454_2_NEG;M155T425_NEG,C20800;C04673;C00780;C02804,3-Methyl-L-tyrosine;1D-1-Guanidino-1-deoxy-3-dehydro-scyllo-inositol;Serotonin;5-Hydroxypentanoate,[M];[M];[M];[M],M-H+CH3CN;M-H+NH3;M+CH3COO;2M-H,C10H13NO3;C7H13N3O5;C10H12N2O;C5H10O3,0.968204283332;0.689913331053;0.686200429399;0.326911083334,C02804_5;C00780_3;C04673_2;C20800_2,grade2;grade2;grade2;grade2
M229T453_POS,229.11898,453.2165,adductAnnotation,C20801,M253T453_POS,C20801,3-Hydroxy-5-methyl-L-tyrosine,[M],M+NH4,C10H13NO4,0.977939283,C20801_1,grade2
M212T526_POS,212.09236,525.724,adductAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation;metAnnotation,C20801;C01826;C08062;C00082;C17238;C00047;C00437;C18911,M229T525_POS;M159T552_POS;M251T475_POS;M146T685_POS;M288T448_POS;M188T691_POS;M197T529_POS;M246T681_POS,C20801;C06326;C07123;C04350;C04353;C02427;C20850;C00522,"3-Hydroxy-5-methyl-L-tyrosine;(2S)-2-{[1-(R)-Carboxyethyl]amino}pentanoate;2-Hydroxy-6-oxo-octa-2,4-dienoate;(E)-4-Hydroxyphenylacetaldehyde oxime;(Z)-4-Hydroxyphenylacetaldehyde oxime;L-Homocitrulline;N5-Hydroxy-L-ornithine;(R)-Pantoate",[M];[M];[M];[M];[M];[M];[M];[M],M+H;M+Na;M+CH3CN+H;M+CH3COO+2H;M+CH3COO+2H;M+Na;M+CH3CN+Na;M+CH3CN+Na,C10H13NO4;C8H15NO4;C8H10O4;C8H9NO2;C8H9NO2;C7H15N3O3;C5H12N2O3;C6H12O4,0.940817266666;0.912839019387;0.874980090971;0.754310386604;0.733362561095;0.599749286489;0.582272050388;0.51054723067,C20801_3;C07123_2;C04350_2;C02427_2;C20850_1;C06326_3;C00522_3;C04353_1,grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2
M251T514_NEG,251.10284,514.2975,metAnnotation;metAnnotation,C20800;C00041,M247T573_NEG;M141T734_NEG,C20801;C20942,3-Hydroxy-5-methyl-L-tyrosine;Bacilysin,[M];[M],M-H+CH3CN;M-H-H2O,C10H13NO4;C12H18N2O5,0.928656990917;0.892732287573,C20942_5;C20801_3,grade2;grade2
M254T453_POS,254.12181,453.023,isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C20801;C20942;C06326,M253T453_POS;M253T453_POS;M253T453_POS,C20801;C20942;C06326,3-Hydroxy-5-methyl-L-tyrosine;Bacilysin;(2S)-2-{[1-(R)-Carboxyethyl]amino}pentanoate,[M+1];[M+1];[M+1],M+CH3CN+H;M+H-H2O;M+CH3CN+Na,C10H13NO4;C12H18N2O5;C8H15NO4,0.971956107304;0.971956107304;0.874560203828,C20801_1;C06326_1;C20942_1,grade2;grade2;grade2
M253T453_POS,253.11897000000002,453.1285,adductAnnotation;metAnnotation;metAnnotation,C20801;C17950;C00022,M229T453_POS;M393T635_POS;M106T699_POS,C20801;C20942;C06326,3-Hydroxy-5-methyl-L-tyrosine;Bacilysin;(2S)-2-{[1-(R)-Carboxyethyl]amino}pentanoate,[M];[M];[M],M+CH3CN+H;M+H-H2O;M+CH3CN+Na,C10H13NO4;C12H18N2O5;C8H15NO4,0.978439283333;0.639507388551;0.54264400187,C20801_1;C06326_1;C20942_1,grade2;grade2;grade2
M148T570_POS,148.09669,569.945,adductAnnotation,C20802,M130T570_POS,C20802,(4S)-4-Hydroxy-L-isoleucine,[M],M+H,C6H13NO3,0.9298309,C20802_5,grade2
M130T570_POS,130.08643999999998,570.1625,adductAnnotation;metAnnotation;metAnnotation;metAnnotation,C20802;C20641;C00047;C02946,M148T570_POS;M475T740_POS;M147T979_2_POS;M260T572_POS,C20802;C00466;C00408;C05936,(4S)-4-Hydroxy-L-isoleucine;Acetoin;L-Pipecolate;N4-Acetylaminobutanal,[M];[M];[M];[M],M+H-H2O;M+CH3CN+H;M+H;M+H,C6H13NO3;C4H8O2;C6H11NO2;C6H11NO2,0.9455659;0.901607686348;0.88743294592;0.875988956022,C00408_8;C05936_7;C00466_3;C20802_5,grade2;grade2;grade2;grade2
M571T761_POS,571.17025,760.554,metAnnotation,C00864,M261T683_POS,C20814,OA-6129 C,[M],M+NH4,C20H31N3O11S2,0.774395834,C20814_1,grade2
M572T760_POS,572.1739299999998,760.4830000000003,isotopeAnnotation,C20814,M571T761_POS,C20814,OA-6129 C,[M+1],M+NH4,C20H31N3O11S2,0.883632044,C20814_1,grade2
M310T578_POS,310.03997999999996,578.439,isotopeAnnotation,C20830,M308T578_POS,C20830,6-Deoxy-6-sulfo-D-fructose,[M+2],M+CH3CN+Na,C6H12O8S,0.965035764,C20830_1,grade2
M309T578_POS,309.04472999999996,578.0319999999998,isotopeAnnotation,C20830,M308T578_POS,C20830,6-Deoxy-6-sulfo-D-fructose,[M+1],M+CH3CN+Na,C6H12O8S,0.929529127,C20830_1,grade2
M308T578_POS,308.04159,578.439,metAnnotation,C20831,M342T907_POS,C20830,6-Deoxy-6-sulfo-D-fructose,[M],M+CH3CN+Na,C6H12O8S,0.959835576,C20830_1,grade2
M342T907_POS,342.01771,907.0369999999999,metAnnotation,C00623,M214T573_POS,C20831,6-Deoxy-6-sulfo-D-fructose 1-phosphate,[M],M+NH4,C6H13O11PS,0.50195578,C20831_2,grade3
M259T471_NEG,259.04055,470.6685,adductAnnotation,C20843,M274T470_NEG,C20843,N5-Phenyl-L-glutamine,[M],M-2H+K,C11H14N2O3,0.487430967,C20843_2,grade2
M282T511_NEG,282.11827999999997,510.655,isotopeAnnotation,C20843,M281T511_NEG,C20843,N5-Phenyl-L-glutamine,[M+1],M+CH3COO,C11H14N2O3,0.916826785,C20843_6,grade2
M284T512_POS,284.13302999999996,511.61300000000006,isotopeAnnotation,C20843,M283T511_POS,C20843,N5-Phenyl-L-glutamine,[M+1],M+CH3COO+2H,C11H14N2O3,0.946561497735,C20843_6,grade2
M286T514_POS,286.10797,514.0409999999998,metAnnotation,C00025,M130T532_POS,C20843,N5-Phenyl-L-glutamine,[M],M+CH3CN+Na,C11H14N2O3,0.762169605,C20843_6,grade2
M222T483_NEG,222.09724,482.724,isotopeAnnotation,C20843,M221T481_NEG,C20843,N5-Phenyl-L-glutamine,[M+1],M-H,C11H14N2O3,0.628428272,C20843_4,grade2
M281T511_NEG,281.11302,510.6875,metAnnotation,C05595,M280T438_NEG,C20843,N5-Phenyl-L-glutamine,[M],M+CH3COO,C11H14N2O3,0.906952381,C20843_6,grade2
M281T480_NEG,281.11332000000004,480.44,metAnnotation,C05595,M280T438_NEG,C20843,N5-Phenyl-L-glutamine,[M],M+CH3COO,C11H14N2O3,0.968314087,C20843_4,grade2
M275T470_NEG,275.09814,469.968,isotopeAnnotation,C20843,M274T470_NEG,C20843,N5-Phenyl-L-glutamine,[M+1],M+Cl+NH3,C11H14N2O3,0.970920525,C20843_2,grade2
M274T470_NEG,274.09418,469.978,metAnnotation,C00292,M114T335_2_NEG,C20843,N5-Phenyl-L-glutamine,[M],M+Cl+NH3,C11H14N2O3,0.941842122,C20843_2,grade2
M225T478_POS,225.1216,478.1585,isotopeAnnotation,C20843,M223T478_POS,C20843,N5-Phenyl-L-glutamine,[M+2],M+H,C11H14N2O3,0.552530687,C20843_2,grade2
M261T470_POS,261.05692999999997,470.325,adductAnnotation,C20843,M205T469_POS,C20843,N5-Phenyl-L-glutamine,[M],M+K,C11H14N2O3,0.4977608,C20843_1,grade2
M221T481_NEG,221.09226,480.789,adductAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation;isotopeAnnotation,C20843;C04280;C00534;C00031;C00095;C02336;C10906;C00137;C00221;C00764;C01046;C00124;C06468;C01077;C01934;C01720;C00984;C02207;C19694;C03210;C01582;C20328;C06153;C01825;C01132;C01680;C19891;C17581,M281T480_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG;M220T478_NEG,C20843;C04280;C00534;C00031;C00095;C02336;C10906;C00137;C00221;C00764;C01046;C00124;C06468;C01077;C01934;C01720;C00984;C02207;C19694;C03210;C01582;C20328;C06153;C01825;C01132;C01680;C19891;C17581,"N5-Phenyl-L-glutamine;1-Guanidino-1-deoxy-scyllo-inositol;Pyridoxamine;D-Glucose;D-Fructose;beta-D-Fructose;D-Fructose;myo-Inositol;beta-D-Glucose;D-Sorbose;N-Methyl-L-glutamate;D-Galactose;D-Psicose;O-Acetyl-L-homoserine;L-Rhamnonate;L-Fuconate;alpha-D-Galactose;beta-Alanopine;D-Alanyl-(R)-lactate;Alanopine;Galactose;N-Acetyl-alpha-D-glucosamine;scyllo-Inositol;L-Galactose;N-Acetyl-D-galactosamine;D-Fuconate;1D-chiro-Inositol;3-Amino-2,3-dideoxy-scyllo-inosose",[M];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1];[M+1],M-H;M-H;M+Cl+NH3;M-H+CH3CN;M-H+CH3CN;M-H+CH3CN;M-H+CH3CN;M-H+CH3CN;M-H+CH3CN;M-H+CH3CN;M+CH3COO;M-H+CH3CN;M-H+CH3CN;M+CH3COO;M-H+CH3CN;M-H+CH3CN;M-H+CH3CN;M+CH3COO;M+CH3COO;M+CH3COO;M-H+CH3CN;M-H;M-H+CH3CN;M-H+CH3CN;M-H;M-H+CH3CN;M-H+CH3CN;M+CH3COO,C11H14N2O3;C7H15N3O5;C8H12N2O2;C6H12O6;C6H12O6;C6H12O6;C6H12O6;C6H12O6;C6H12O6;C6H12O6;C6H11NO4;C6H12O6;C6H12O6;C6H11NO4;C6H12O6;C6H12O6;C6H12O6;C6H11NO4;C6H11NO4;C6H11NO4;C6H12O6;C8H15NO6;C6H12O6;C6H12O6;C8H15NO6;C6H12O6;C6H12O6;C6H11NO4,0.923965883334;0.372977323352;0.355178925923;0.231345619916;0.231345619916;0.231345619916;0.231345619916;0.231345619916;0.231345619916;0.231345619916;0.231345619916;0.231345619916;0.231345619916;0.231345619916;0.231345619916;0.231345619916;0.231345619916;0.231345619916;0.231345619916;0.231345619916;0.231345619916;0.231345619916;0.231345619916;0.231345619916;0.231345619916;0.231345619916;0.231345619916;0.231345619916,C19694_6;C17581_7;C03210_5;C01077_4;C02207_4;C00124_6;C00031_6;C00095_6;C00267_6;C02336_5;C00984_6;C00221_6;C10906_4;C06468_4;C00247_4;C01934_2;C01582_2;C06153_4;C01680_2;C19891_3;C01487_3;C00645_2;C00140_2;C20328_2;C01132_2;C04280_3;C20843_4;C00534_5,grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2;grade2
M245T505_NEG,245.07632,504.54400000000004,isotopeAnnotation;isotopeAnnotation,C20843;C16850,M243T505_NEG;M243T505_NEG,C20843;C16850,"N5-Phenyl-L-glutamine;2-Amino-3,7-dideoxy-D-threo-hept-6-ulosonic acid",[M+2];[M+2],M-2H+Na;M+Cl+NH3,C11H14N2O3;C7H13NO5,0.788229924611;0.778926506479,C20843_5;C16850_1,grade2;grade2
M243T505_NEG,243.08041,504.645,metAnnotation;adductAnnotation;metAnnotation,C00025;C16850;C04044,M128T644_NEG;M172T505_NEG;M163T376_NEG,C20843;C16850;C11588,"N5-Phenyl-L-glutamine;2-Amino-3,7-dideoxy-D-threo-hept-6-ulosonic acid;cis-3-(Carboxy-ethyl)-3,5-cyclo-hexadiene-1,2-diol",[M];[M];[M],M-2H+Na;M+Cl+NH3;M+CH3COO,C11H14N2O3;C7H13NO5;C9H12O4,0.801081658904;0.6977217;0.359885957202,C20843_5;C00588_1;C11588_4,grade2;grade2;grade2
M206T470_POS,206.10093999999998,469.5305,isotopeAnnotation;isotopeAnnotation,C20843;C19567,M205T469_POS;M205T469_POS,C20843;C19567,N5-Phenyl-L-glutamine;4-Oxo-1-(3-pyridyl)-1-butanone,[M+1];[M+1],M+H-H2O;M+CH3CN+H,C11H14N2O3;C9H9NO2,0.982031744013;0.982031744013,C00078_2;C20843_1,grade2;grade2
M207T470_POS,207.10288,469.7565,isotopeAnnotation;isotopeAnnotation;adductAnnotation,C20843;C19567;C04114,M205T469_POS;M205T469_POS;M188T470_POS,C20843;C19567;C04114,N5-Phenyl-L-glutamine;4-Oxo-1-(3-pyridyl)-1-butanone;(E)-4-(Trimethylammonio)but-2-enoate,[M+2];[M+2];[M],M+H-H2O;M+CH3CN+H;M+CH3CN+Na,C11H14N2O3;C9H9NO2;C7H13NO2,0.941211200414;0.941211200414;0.574140466667,C04114_1;C19567_1;C20843_1,grade2;grade2;grade2
